ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
5874,EPX,Travel Agency,Online,Cancellation Plan,22,MYANMAR,10,0,36,0
5190,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,AUSTRALIA,29.7,17.82,30,0
8216,EPX,Travel Agency,Online,Cancellation Plan,90,"KOREA, REPUBLIC OF",21,0,36,0
9990,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,10,0,36,0
2554,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,47,AUSTRALIA,64.71936712,38.83162027,31,1
6695,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,72,ITALY,49.5,29.7,26,1
6702,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,SINGAPORE,20,0,36,0
3265,TST,Travel Agency,Offline,Travel Cruise Protect,15,THAILAND,30,10.5,53,0
7305,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,UNITED KINGDOM,89.1,53.46,51,0
4597,C2B,Airlines,Online,Bronze Plan,47,SINGAPORE,13.5,3.38,29,0
3872,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,INDONESIA,20,0,30,0
8178,EPX,Travel Agency,Online,Cancellation Plan,16,COLOMBIA,0,0,36,0
5982,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,3,THAILAND,25,16.25,22,0
5849,C2B,Airlines,Online,Silver Plan,15,SINGAPORE,62,15.5,42,0
2479,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,34.97858026,8.749209993,29,1
6940,EPX,Travel Agency,Online,2 way Comprehensive Plan,97,CHINA,30.32581185,0,36,1
3761,JZI,Airlines,Online,Basic Plan,46,"TAIWAN, PROVINCE OF CHINA",35,12.25,22,0
2621,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,10,0,41,0
5565,EPX,Travel Agency,Online,2 way Comprehensive Plan,202,JAPAN,34.97272581,0,36,1
5750,C2B,Airlines,Online,Silver Plan,79,SINGAPORE,39.93197965,9.982994913,40,1
5243,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,NEW ZEALAND,28,0,36,0
9315,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,53.34256114,13.3390659,25,1
6891,EPX,Travel Agency,Online,Cancellation Plan,98,"TAIWAN, PROVINCE OF CHINA",21,0,36,0
8489,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,"TAIWAN, PROVINCE OF CHINA",20,0,23,0
6538,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,INDONESIA,34,0,36,0
9550,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,DENMARK,9.9,5.94,66,0
6253,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,17,0,43,0
5709,EPX,Travel Agency,Online,Cancellation Plan,26,HONG KONG,12,0,49,0
8036,EPX,Travel Agency,Online,2 way Comprehensive Plan,64,CHINA,53,0,36,0
6150,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,CHINA,35,0,36,0
9137,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,252.85,63.21,36,0
3889,EPX,Travel Agency,Online,2 way Comprehensive Plan,74,HONG KONG,21,0,36,0
3151,JZI,Airlines,Online,Basic Plan,21,VIET NAM,22,7.7,61,0
5702,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,FINLAND,49.5,29.7,31,0
6507,JZI,Airlines,Online,Basic Plan,1,THAILAND,18,6.3,63,0
2502,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,138,UNITED KINGDOM,29.7,17.82,37,0
9518,JZI,Airlines,Online,Basic Plan,2,INDONESIA,18,6.3,31,0
3479,EPX,Travel Agency,Online,Cancellation Plan,49,SINGAPORE,10,0,36,0
4546,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,SWEDEN,0,29.7,46,0
6907,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,55,0
7296,JZI,Airlines,Online,Value Plan,59,JAPAN,58,20.3,58,0
8925,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,THAILAND,39.6,23.76,43,0
2578,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MYANMAR,45,0,36,0
9800,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,CHINA,62,0,36,0
9857,TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,364,SINGAPORE,86,0,34,0
2405,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,UNITED KINGDOM,29.7,17.82,35,0
5855,EPX,Travel Agency,Online,Cancellation Plan,28,SINGAPORE,21,0,31,0
7235,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,17,4.25,43,1
7334,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,36,0
3580,C2B,Airlines,Online,Silver Plan,80,SINGAPORE,114,28.5,42,0
3843,EPX,Travel Agency,Online,Cancellation Plan,9,UNITED KINGDOM,21,0,36,0
4309,JZI,Airlines,Online,Value Plan,18,AUSTRALIA,58,20.3,48,0
2342,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,49,12.25,35,0
9936,C2B,Airlines,Online,Bronze Plan,54,SINGAPORE,33.5,8.38,23,0
8035,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,129,UNITED KINGDOM,79.2,47.52,59,0
8492,EPX,Travel Agency,Online,Cancellation Plan,6,JAPAN,11.59081063,0,41,1
8868,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,MALAYSIA,20,0,36,0
9275,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,ITALY,94,0,36,0
5011,EPX,Travel Agency,Online,Cancellation Plan,54,CANADA,80,0,33,0
8065,EPX,Travel Agency,Online,Cancellation Plan,113,CHINA,15,0,36,0
5944,TST,Travel Agency,Offline,Travel Cruise Protect,62,THAILAND,30,10.5,15,0
5075,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,THAILAND,21,0,36,1
7246,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,42,MALAYSIA,39.6,23.76,32,0
6787,KML,Travel Agency,Online,Value Plan,27,NETHERLANDS,58,22.04,48,0
5086,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,AUSTRALIA,69.3,41.58,43,0
4651,JZI,Airlines,Online,Basic Plan,64,THAILAND,22,7.7,56,0
2546,EPX,Travel Agency,Online,Cancellation Plan,29,THAILAND,24,0,36,0
8254,EPX,Travel Agency,Online,Cancellation Plan,49,JAPAN,40,0,36,0
8266,EPX,Travel Agency,Online,Cancellation Plan,36,UNITED STATES,80,0,33,0
5666,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,CHINA,26,0,36,1
5930,EPX,Travel Agency,Online,Cancellation Plan,54,SINGAPORE,11,0,23,0
3049,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,SINGAPORE,20,0,36,0
3446,EPX,Travel Agency,Online,2 way Comprehensive Plan,90,UNITED STATES,112,0,26,0
6397,EPX,Travel Agency,Online,Cancellation Plan,63,INDONESIA,10,0,36,0
9290,EPX,Travel Agency,Online,Cancellation Plan,31,VIET NAM,18,0,36,0
4143,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,MALAYSIA,49.5,29.7,54,0
3282,SSI,Airlines,Online,Ticket Protector,45,SINGAPORE,1.48,0.41,48,0
7605,SSI,Airlines,Online,Ticket Protector,116,SINGAPORE,7.25,2.03,48,0
4471,EPX,Travel Agency,Online,2 way Comprehensive Plan,115,UNITED STATES,110.4318106,0,34,1
9734,C2B,Airlines,Online,Bronze Plan,104,SINGAPORE,47.42830957,11.86207739,27,1
4550,C2B,Airlines,Online,Bronze Plan,26,SINGAPORE,25.10720074,6.281800185,27,1
2804,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,THAILAND,21,0,36,1
3517,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,36,0
2066,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,72,SPAIN,39.6,23.76,39,0
6146,TST,Travel Agency,Offline,Travel Cruise Protect,47,THAILAND,30,10.5,38,0
8747,LWC,Travel Agency,Online,Annual Travel Protect Silver,367,CHINA,171.6227567,111.5547919,38,1
6849,C2B,Airlines,Online,Annual Silver Plan,396,SINGAPORE,258.9033051,64.72570946,53,1
8788,EPX,Travel Agency,Online,Cancellation Plan,12,THAILAND,10,0,22,0
4209,EPX,Travel Agency,Online,1 way Comprehensive Plan,38,SINGAPORE,20,0,36,0
3934,EPX,Travel Agency,Online,Cancellation Plan,11,INDONESIA,10,0,49,0
4336,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,PORTUGAL,49.5,29.7,39,0
8052,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,UNITED STATES,19.8,11.88,37,0
2630,JZI,Airlines,Online,Basic Plan,5,THAILAND,22,7.7,52,0
3699,JZI,Airlines,Online,Basic Plan,127,THAILAND,33,11.55,38,0
9820,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,259.2,64.8,34,0
4197,EPX,Travel Agency,Online,2 way Comprehensive Plan,85,PHILIPPINES,20,0,36,0
5569,TST,Travel Agency,Offline,Travel Cruise Protect,22,THAILAND,30,10.5,79,0
7465,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,THAILAND,19.8,11.88,31,0
8829,C2B,Airlines,Online,Bronze Plan,52,SINGAPORE,33.5,8.38,34,0
3078,EPX,Travel Agency,Online,Cancellation Plan,35,UNITED KINGDOM,42,0,36,0
2317,EPX,Travel Agency,Online,Cancellation Plan,10,JAPAN,80,0,35,0
2600,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,10,0,36,0
7440,EPX,Travel Agency,Online,2 way Comprehensive Plan,224,JAPAN,53,0,36,0
3547,EPX,Travel Agency,Online,1 way Comprehensive Plan,19,UNITED STATES,20,0,32,0
7104,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,27,6.75,52,0
3898,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,79,THAILAND,69.3,41.58,35,0
9185,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,84,AUSTRALIA,158.4,95.04,53,0
9647,JZI,Airlines,Online,Basic Plan,110,HONG KONG,26,9.1,52,0
2048,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20.25,5.06,31,0
4941,EPX,Travel Agency,Online,Cancellation Plan,17,THAILAND,32,0,46,0
6306,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,HONG KONG,21.8122012,0,37,1
6964,C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,298.0099672,74.50329993,34,1
8568,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,MALAYSIA,20,0,36,0
2127,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,UNITED STATES,39.6,23.76,46,0
8338,EPX,Travel Agency,Online,Cancellation Plan,33,THAILAND,14,0,36,0
8173,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,THAILAND,20,0,45,0
6334,JZI,Airlines,Online,Basic Plan,13,INDONESIA,22,7.7,60,0
2144,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,32.4,8.1,38,0
9816,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,AUSTRALIA,49.5,29.7,31,0
5482,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,20,0,53,0
2970,EPX,Travel Agency,Online,Cancellation Plan,2,HONG KONG,27,0,58,0
9366,JZI,Airlines,Online,Basic Plan,7,PHILIPPINES,22,7.7,39,0
7568,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,MACAO,20,0,58,1
5243,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,15,3.75,60,0
6535,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,SRI LANKA,112,0,36,0
7413,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,80.5,20.13,34,1
9116,C2B,Airlines,Online,Silver Plan,70,SINGAPORE,22.5,5.63,27,0
5424,JZI,Airlines,Online,Basic Plan,8,CHINA,22,7.7,43,0
7367,EPX,Travel Agency,Online,Cancellation Plan,20,INDONESIA,17,0,36,0
3151,EPX,Travel Agency,Online,Cancellation Plan,55,FRANCE,0,0,36,0
4078,JZI,Airlines,Online,Value Plan,57,AUSTRALIA,45,15.75,28,0
7902,C2B,Airlines,Online,Bronze Plan,61,SINGAPORE,56.19602669,14.04759779,43,1
8311,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CHINA,51,0,36,0
8084,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,24.46852822,6.118069111,49,1
4156,EPX,Travel Agency,Online,Cancellation Plan,3,CAMBODIA,10,0,36,0
7161,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,20,0,46,0
9210,CBH,Travel Agency,Offline,Comprehensive Plan,20,THAILAND,29,9.57,69,0
2861,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,GERMANY,89.1,53.46,58,0
8374,EPX,Travel Agency,Online,Cancellation Plan,29,THAILAND,16,0,36,0
3714,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,UNITED KINGDOM,29.7,17.82,30,0
2575,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20,0,53,0
7168,EPX,Travel Agency,Online,2 way Comprehensive Plan,235,"KOREA, REPUBLIC OF",17.00186721,0,36,1
6602,EPX,Travel Agency,Online,Cancellation Plan,53,FRANCE,10,0,36,0
7905,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216,54,49,1
7589,EPX,Travel Agency,Online,Cancellation Plan,23,CHINA,19,0,36,0
2048,EPX,Travel Agency,Online,Cancellation Plan,154,SPAIN,18,0,36,0
9829,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,MALAYSIA,20,0,36,0
4814,TTW,Travel Agency,Offline,Individual Comprehensive Plan,364,SINGAPORE,97,0,37,1
9156,SSI,Airlines,Online,Ticket Protector,55,SINGAPORE,5.478428841,1.534733608,48,1
9183,C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,23.4,5.85,38,0
7870,EPX,Travel Agency,Online,2 way Comprehensive Plan,95,THAILAND,20,0,28,0
4132,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,10,0,36,0
9065,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,THAILAND,20,0,30,0
9311,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,INDIA,34,0,36,0
2215,EPX,Travel Agency,Online,1 way Comprehensive Plan,9,GEORGIA,20,0,24,0
4927,EPX,Travel Agency,Online,Cancellation Plan,17,"KOREA, REPUBLIC OF",19,0,47,0
3375,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,SPAIN,118.8,71.28,63,0
8428,EPX,Travel Agency,Online,Cancellation Plan,13,VIET NAM,12,0,36,0
6160,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,JAPAN,35,0,36,0
9744,JZI,Airlines,Online,Value Plan,59,CANADA,0,42.35,30,0
6727,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,71,NEW ZEALAND,49.5,29.7,28,0
3812,TST,Travel Agency,Offline,Travel Cruise Protect,12,THAILAND,30,10.5,55,0
8665,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,FRANCE,9.9,5.94,33,0
4895,JWT,Airlines,Online,Value Plan,9,INDIA,39,15.6,118,0
4070,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,MALAYSIA,21,0,35,0
9966,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,UNITED STATES,110,0,36,0
4504,EPX,Travel Agency,Online,Cancellation Plan,12,SINGAPORE,11,0,36,0
7360,JZI,Airlines,Online,Basic Plan,4,MALAYSIA,18,6.3,45,0
7383,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CHINA,27,0,36,0
7843,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,UNITED KINGDOM,0,29.7,55,0
9242,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,"TAIWAN, PROVINCE OF CHINA",20,0,29,0
3632,EPX,Travel Agency,Online,Cancellation Plan,28,"TANZANIA, UNITED REPUBLIC OF",10,0,36,0
2625,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CAMBODIA,48,0,36,0
4148,EPX,Travel Agency,Online,Cancellation Plan,78,HONG KONG,17,0,36,0
3756,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MALAYSIA,20,0,32,0
3086,EPX,Travel Agency,Online,1 way Comprehensive Plan,9,"KOREA, REPUBLIC OF",20,0,22,0
9040,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,UNITED KINGDOM,100,0,36,0
9128,EPX,Travel Agency,Online,Cancellation Plan,13,SINGAPORE,10,0,42,0
8959,EPX,Travel Agency,Online,Cancellation Plan,13,SINGAPORE,10,0,36,0
2341,C2B,Airlines,Online,Gold Plan,32,SINGAPORE,90.05854437,22.51463609,32,1
4418,EPX,Travel Agency,Online,Cancellation Plan,267,THAILAND,10,0,36,0
6560,EPX,Travel Agency,Online,Cancellation Plan,10,"TAIWAN, PROVINCE OF CHINA",17,0,36,0
4592,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,17.55,4.39,28,0
3807,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,AUSTRIA,112,0,36,0
8692,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,101,NEW ZEALAND,9.9,5.94,58,0
5881,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,49.82352142,12.45646862,50,1
9788,EPX,Travel Agency,Online,2 way Comprehensive Plan,100,UNITED KINGDOM,76,0,36,0
3896,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,CHINA,33,0,36,0
8698,EPX,Travel Agency,Online,Cancellation Plan,10,CHINA,80,0,64,0
7021,C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,50.5,12.63,26,0
2991,SSI,Airlines,Online,Ticket Protector,19,SINGAPORE,0.77,0.22,48,0
9060,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,27,6.75,27,0
2066,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,CAMBODIA,32,0,36,0
2500,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,VIET NAM,20,0,34,0
6039,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,ISRAEL,27,0,36,0
6059,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,0,36,0
2458,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,MALAYSIA,41.22235684,24.7334141,29,1
8255,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,48.15823245,12.03955811,24,1
3684,LWC,Travel Agency,Online,Annual Travel Protect Gold,366,UNITED STATES,256.2,166.53,43,0
7997,TTW,Travel Agency,Offline,Individual Comprehensive Plan,364,SINGAPORE,112.1845432,9.549654127,24,1
2044,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,18,0,66,0
8352,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,"KOREA, REPUBLIC OF",39.6,23.76,58,0
5677,EPX,Travel Agency,Online,Cancellation Plan,25,HONG KONG,19,0,36,0
4632,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,PHILIPPINES,20.47871553,0,36,1
4931,EPX,Travel Agency,Online,Cancellation Plan,19,THAILAND,15,0,36,0
4381,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,VIET NAM,20,0,36,0
7586,EPX,Travel Agency,Online,Cancellation Plan,6,MALAYSIA,17,0,36,0
6329,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,10,0,36,0
9258,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,CAMBODIA,28,0,36,0
9049,C2B,Airlines,Online,Annual Silver Plan,448,SINGAPORE,209.3,52.33,23,0
6315,EPX,Travel Agency,Online,Cancellation Plan,16,CHINA,27,0,36,0
6654,RAB,Airlines,Online,Value Plan,2,BRUNEI DARUSSALAM,15,6,56,0
4510,EPX,Travel Agency,Online,Cancellation Plan,15,INDIA,11,0,29,0
7499,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,CHINA,24,0,36,0
3106,C2B,Airlines,Online,Silver Plan,19,SINGAPORE,72,18,23,1
8426,LWC,Travel Agency,Online,Annual Travel Protect Platinum,408,UNITED STATES,323.4,210.21,36,0
9913,RAB,Airlines,Online,Value Plan,8,BRUNEI DARUSSALAM,15,6,43,0
9366,EPX,Travel Agency,Online,Cancellation Plan,8,MALAYSIA,17,0,36,0
2828,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,MALAYSIA,29.7,17.82,27,0
9211,EPX,Travel Agency,Online,Cancellation Plan,21,CAMBODIA,10,0,36,0
4642,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27,6.75,23,1
9170,EPX,Travel Agency,Online,1 way Comprehensive Plan,91,UNITED STATES,112,0,25,0
3242,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,CHINA,21,0,36,0
6675,EPX,Travel Agency,Online,2 way Comprehensive Plan,53,HONG KONG,20,0,32,0
5959,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,16,4,33,0
7744,C2B,Airlines,Online,Bronze Plan,26,SINGAPORE,49.16381898,12.29095474,37,1
2277,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,"KOREA, REPUBLIC OF",46,0,36,0
4900,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,24.05,6.01,37,0
3028,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,THAILAND,37,0,60,0
3805,EPX,Travel Agency,Online,Cancellation Plan,26,"TAIWAN, PROVINCE OF CHINA",24,0,36,0
9684,C2B,Airlines,Online,Bronze Plan,95,SINGAPORE,218,54.5,31,0
4767,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,20.85269865,5.213174664,28,1
7069,EPX,Travel Agency,Online,2 way Comprehensive Plan,229,CHINA,50,0,36,0
7814,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,MALAYSIA,29.7,17.82,38,0
9364,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,27,6.75,27,1
4836,EPX,Travel Agency,Online,1 way Comprehensive Plan,24,UNITED STATES,112,0,45,0
4712,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,INDONESIA,20,0,36,0
8670,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,161,40.25,38,1
4204,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,10,0,27,0
3302,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,THAILAND,79.2,47.52,42,0
7541,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,9,SRI LANKA,36,23.4,29,0
9051,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,INDONESIA,20,0,36,0
6986,EPX,Travel Agency,Online,Cancellation Plan,38,THAILAND,13,0,47,0
4881,EPX,Travel Agency,Online,Cancellation Plan,30,THAILAND,10,0,49,0
3365,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,MALAYSIA,39.6,23.76,53,0
2177,JZI,Airlines,Online,Basic Plan,29,MALAYSIA,30,10.5,65,0
5069,JZI,Airlines,Online,Basic Plan,25,HONG KONG,26,9.1,36,0
8520,EPX,Travel Agency,Online,Cancellation Plan,63,SWITZERLAND,80,0,36,0
8821,EPX,Travel Agency,Online,Cancellation Plan,37,INDONESIA,16,0,36,0
5414,EPX,Travel Agency,Online,1 way Comprehensive Plan,27,JAPAN,29,0,36,0
5446,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,296.7115339,74.1792188,32,1
4308,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,UNITED STATES,35,0,38,0
6682,C2B,Airlines,Online,Silver Plan,44,SINGAPORE,123.1267043,30.78667609,67,1
9368,EPX,Travel Agency,Online,Cancellation Plan,2,BERMUDA,80,0,48,0
7554,EPX,Travel Agency,Online,Cancellation Plan,103,NEW ZEALAND,74,0,36,0
5149,C2B,Airlines,Online,Silver Plan,60,SINGAPORE,126.75,31.69,24,0
3100,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,AUSTRALIA,29.7,17.82,40,0
8562,EPX,Travel Agency,Online,Cancellation Plan,5,INDONESIA,10,0,35,0
5801,JZI,Airlines,Online,Basic Plan,19,CHINA,26,9.1,40,0
6429,EPX,Travel Agency,Online,Cancellation Plan,50,SINGAPORE,20,0,25,0
3788,JZI,Airlines,Online,Value Plan,23,CHINA,45,15.75,51,0
8469,JZI,Airlines,Online,Value Plan,18,UNITED KINGDOM,87,30.45,41,0
8327,EPX,Travel Agency,Online,Cancellation Plan,9,HONG KONG,15,0,36,0
6276,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16,4,27,0
7895,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,30.55,7.64,26,0
9637,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,HONG KONG,27,0,36,0
9644,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,29.5,7.38,27,0
9403,C2B,Airlines,Online,Annual Silver Plan,392,SINGAPORE,216,54,27,1
6014,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,HONG KONG,29,0,36,0
9013,EPX,Travel Agency,Online,1 way Comprehensive Plan,19,SINGAPORE,20,0,37,0
3128,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,20,0,26,0
4361,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,89,NEW ZEALAND,59.4,35.64,43,0
2990,C2B,Airlines,Online,Bronze Plan,67,SINGAPORE,149,37.25,66,0
4895,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,NORWAY,188.1,112.86,26,0
9256,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,36,0
3403,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20,5,68,0
2185,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,AUSTRALIA,49.5,29.7,67,0
8040,SSI,Airlines,Online,Ticket Protector,9,SINGAPORE,1.8,0.5,48,0
8226,RAB,Airlines,Online,Value Plan,22,BRUNEI DARUSSALAM,23,9.2,22,0
7777,EPX,Travel Agency,Online,Cancellation Plan,38,VIET NAM,10,0,36,0
6386,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,154,UNITED KINGDOM,113,73.45,62,0
7368,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,IRELAND,49.5,29.7,59,0
8674,EPX,Travel Agency,Online,Cancellation Plan,6,MALAYSIA,20,0,36,0
7133,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,36,0
3159,EPX,Travel Agency,Online,Cancellation Plan,12,CHINA,29,0,36,0
7143,EPX,Travel Agency,Online,Cancellation Plan,209,ITALY,73,0,36,0
5996,C2B,Airlines,Online,Bronze Plan,49,SINGAPORE,52.61236706,13.15809177,68,1
9652,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16,4,25,0
3738,C2B,Airlines,Online,Silver Plan,153,SINGAPORE,237.2408065,59.31060119,31,1
2737,EPX,Travel Agency,Online,2 way Comprehensive Plan,58,THAILAND,28,0,47,0
7810,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,VIET NAM,64,0,36,0
7128,JZI,Airlines,Online,Basic Plan,38,THAILAND,18.05238533,6.318334867,43,1
9938,JZI,Airlines,Online,Basic Plan,11,"KOREA, REPUBLIC OF",35,12.25,49,0
9649,C2B,Airlines,Online,Bronze Plan,144,SINGAPORE,38.9793332,9.749833301,33,1
3454,C2B,Airlines,Online,Annual Silver Plan,370,SINGAPORE,216,54,30,0
